city,price,carat,depth,table,x,y,z,clarity,cut,color
Surat,1061,0.41,61.3,57.0,4.8,4.76,2.93,VS2,Premium,G
Surat,5581,1.02,62.0,57.0,6.48,6.43,4.0,VS2,Premium,G
Surat,1435,0.53,59.9,60.0,5.28,5.24,3.15,VS2,Premium,G
Surat,13951,1.71,61.3,58.0,7.79,7.7,4.75,VS2,Premium,G
Surat,787,0.39,62.3,59.0,4.65,4.69,2.91,VS2,Premium,G
Surat,1087,0.42,59.5,59.0,4.89,4.83,2.89,VS2,Premium,G
Surat,5288,1.01,60.9,55.0,6.5,6.48,3.95,VS2,Premium,G
Surat,5346,1.02,61.5,59.0,6.45,6.4,3.95,VS2,Premium,G
Surat,1577,0.52,62.0,58.0,5.2,5.16,3.21,VS2,Premium,G
Surat,1061,0.41,59.7,59.0,4.84,4.81,2.88,VS2,Premium,G
Surat,698,0.31,62.4,59.0,4.38,4.34,2.72,VS2,Premium,G
Surat,5645,1.0,62.0,62.0,6.41,6.36,3.96,VS2,Premium,G
Surat,8030,1.2,62.3,56.0,6.8,6.68,4.2,VS2,Premium,G
Surat,833,0.37,60.7,57.0,4.69,4.64,2.83,VS2,Premium,G
Surat,12571,1.51,62.0,57.0,7.38,7.33,4.56,VS2,Premium,G
Surat,1061,0.41,61.6,58.0,4.78,4.73,2.93,VS2,Premium,G
Surat,2550,0.72,62.3,57.0,5.74,5.69,3.56,VS2,Premium,G
Surat,9682,1.33,58.6,61.0,7.21,7.17,4.21,VS2,Premium,G
Surat,827,0.41,61.4,59.0,4.75,4.79,2.93,VS2,Premium,G
Surat,1061,0.41,61.5,58.0,4.82,4.8,2.96,VS2,Premium,G
Surat,2081,0.68,61.6,59.0,5.65,5.64,3.48,VS2,Premium,G
Surat,8139,1.28,62.1,60.0,6.95,6.89,4.3,VS2,Premium,G
Surat,2735,0.71,63.0,56.0,5.7,5.69,3.59,VS2,Premium,G
Surat,1061,0.41,62.9,59.0,4.75,4.7,2.97,VS2,Premium,G
Surat,1087,0.42,62.0,58.0,4.81,4.77,2.97,VS2,Premium,G
Surat,772,0.41,60.7,59.0,4.8,4.85,2.93,VS2,Premium,G
Surat,3850,0.9,62.9,62.0,6.06,6.02,3.8,VS2,Premium,G
Surat,698,0.31,61.5,60.0,4.34,4.31,2.66,VS2,Premium,G
Surat,17358,1.79,61.2,58.0,7.9,7.82,4.81,VS2,Premium,G
Surat,827,0.41,59.2,58.0,4.8,4.83,2.85,VS2,Premium,G
Surat,5701,1.01,61.2,57.0,6.46,6.41,3.94,VS2,Premium,G
Surat,1607,0.53,60.7,59.0,5.24,5.18,3.16,VS2,Premium,G
Surat,675,0.3,60.8,61.0,4.34,4.31,2.63,VS2,Premium,G
Surat,8874,1.28,61.6,58.0,7.02,6.98,4.31,VS2,Premium,G
Surat,1061,0.41,61.9,59.0,4.77,4.73,2.94,VS2,Premium,G
Surat,847,0.42,60.6,59.0,4.78,4.85,2.92,VS2,Premium,G
Surat,13828,1.51,61.1,58.0,7.42,7.38,4.45,VS2,Premium,G
Surat,7055,1.11,61.5,58.0,6.69,6.62,4.09,VS2,Premium,G
Surat,720,0.32,61.5,59.0,4.42,4.4,2.71,VS2,Premium,G
Surat,6709,1.04,60.1,59.0,6.59,6.56,3.95,VS2,Premium,G
Surat,1225,0.49,61.0,59.0,5.13,5.06,3.11,VS2,Premium,G
Surat,1728,0.57,62.8,57.0,5.28,5.23,3.3,VS2,Premium,G
Surat,7032,1.09,61.0,59.0,6.65,6.6,4.04,VS2,Premium,G
Surat,15568,1.7,62.6,61.0,7.64,7.54,4.75,VS2,Premium,G
Surat,9120,1.3,62.5,58.0,6.97,6.93,4.36,VS2,Premium,G
Surat,16783,1.75,61.5,59.0,7.76,7.66,4.74,VS2,Premium,G
Surat,9682,1.33,62.3,59.0,7.02,6.97,4.36,VS2,Premium,G
Surat,765,0.34,61.6,58.0,4.51,4.45,2.76,VS2,Premium,G
Surat,7022,1.1,59.4,60.0,6.78,6.72,4.01,VS2,Premium,G
Surat,6301,1.02,62.5,58.0,6.41,6.46,4.02,VS2,Premium,G
Surat,1607,0.53,62.6,58.0,5.18,5.11,3.22,VS2,Premium,G
Surat,12602,1.53,61.8,59.0,7.31,7.45,4.56,VS2,Premium,G
Surat,672,0.32,58.4,57.0,4.53,4.51,2.64,VS2,Premium,G
Surat,1871,0.63,61.5,57.0,5.54,5.51,3.4,VS2,Premium,G
Surat,4834,0.93,62.2,59.0,6.21,6.26,3.88,VS2,Premium,G
Surat,596,0.34,61.2,59.0,4.43,4.49,2.73,VS2,Premium,G
Surat,1335,0.53,59.9,60.0,5.24,5.28,3.15,VS2,Premium,G
Surat,4259,0.9,60.8,61.0,6.22,6.12,3.75,VS2,Premium,G
Surat,9032,1.28,62.2,59.0,6.94,6.89,4.3,VS2,Premium,G
Antwerp,5821,1.05,61.9,59.0,6.56,6.52,4.05,VS2,Premium,G
Antwerp,827,0.41,61.8,59.0,4.72,4.76,2.93,VS2,Premium,G
Antwerp,847,0.42,59.8,58.0,4.86,4.9,2.92,VS2,Premium,G
Antwerp,16960,1.73,61.6,58.0,7.74,7.71,4.76,VS2,Premium,G
Antwerp,4079,0.9,60.6,61.0,6.19,6.13,3.73,VS2,Premium,G
Antwerp,13120,1.54,61.8,58.0,7.43,7.39,4.58,VS2,Premium,G
Antwerp,12308,1.5,61.2,61.0,7.34,7.29,4.48,VS2,Premium,G
Antwerp,12787,1.5,60.3,60.0,7.34,7.26,4.4,VS2,Premium,G
Antwerp,1061,0.41,59.9,59.0,4.86,4.82,2.9,VS2,Premium,G
Antwerp,6582,1.06,60.9,57.0,6.65,6.61,4.04,VS2,Premium,G
Antwerp,7454,1.21,62.2,58.0,6.88,6.78,4.25,VS2,Premium,G
Antwerp,596,0.34,61.3,58.0,4.51,4.53,2.77,VS2,Premium,G
Antwerp,6027,1.01,61.6,58.0,6.45,6.4,3.96,VS2,Premium,G
Antwerp,1061,0.41,61.4,59.0,4.79,4.75,2.93,VS2,Premium,G
Antwerp,743,0.33,61.3,59.0,4.46,4.44,2.73,VS2,Premium,G
Antwerp,7079,1.14,60.9,57.0,6.79,6.73,4.12,VS2,Premium,G
Antwerp,7079,1.14,61.4,60.0,6.71,6.68,4.11,VS2,Premium,G
Antwerp,5806,1.0,62.1,57.0,6.43,6.39,3.98,VS2,Premium,G
Antwerp,4183,0.9,60.9,58.0,6.34,6.19,3.79,VS2,Premium,G
Antwerp,12308,1.5,62.9,54.0,7.31,7.26,4.58,VS2,Premium,G
Antwerp,544,0.31,59.9,59.0,4.38,4.4,2.63,VS2,Premium,G
Antwerp,11746,1.51,58.1,61.0,7.57,7.54,4.39,VS2,Premium,G
Antwerp,15671,1.71,59.3,60.0,7.86,7.81,4.65,VS2,Premium,G
Antwerp,596,0.34,60.3,59.0,4.49,4.53,2.72,VS2,Premium,G
Antwerp,5864,1.01,61.6,61.0,6.46,6.36,3.95,VS2,Premium,G
Antwerp,6325,1.06,60.1,58.0,6.67,6.64,4.0,VS2,Premium,G
Antwerp,765,0.34,60.2,58.0,4.56,4.51,2.73,VS2,Premium,G
Antwerp,13194,1.51,61.2,61.0,7.44,7.33,4.52,VS2,Premium,G
Antwerp,561,0.32,62.3,58.0,4.36,4.41,2.73,VS2,Premium,G
Antwerp,1607,0.53,62.0,58.0,5.21,5.18,3.22,VS2,Premium,G
Antwerp,720,0.32,61.5,60.0,4.42,4.4,2.71,VS2,Premium,G
Antwerp,12196,1.5,62.5,59.0,7.28,7.32,4.56,VS2,Premium,G
Antwerp,12068,1.51,61.4,58.0,7.4,7.3,4.51,VS2,Premium,G
Antwerp,827,0.41,60.8,59.0,4.78,4.8,2.91,VS2,Premium,G
Antwerp,6387,1.1,62.8,58.0,6.6,6.58,4.14,VS2,Premium,G
Antwerp,15941,1.7,59.0,58.0,7.85,7.8,4.62,VS2,Premium,G
Antwerp,2770,0.73,61.4,59.0,5.83,5.76,3.56,VS2,Premium,G
Antwerp,3400,0.88,61.1,58.0,6.19,6.15,3.77,VS2,Premium,G
Antwerp,6153,1.09,60.6,62.0,6.68,6.58,4.02,VS2,Premium,G
Antwerp,990,0.41,60.7,59.0,4.85,4.8,2.93,VS2,Premium,G
Antwerp,6532,1.08,59.4,59.0,6.75,6.68,3.99,VS2,Premium,G
Antwerp,1087,0.42,61.9,58.0,4.82,4.77,2.97,VS2,Premium,G
Antwerp,6048,1.0,59.3,60.0,6.55,6.51,3.87,VS2,Premium,G
Antwerp,7728,1.2,62.1,61.0,6.74,6.68,4.17,VS2,Premium,G
Antwerp,983,0.38,59.2,60.0,4.73,4.7,2.79,VS2,Premium,G
Antwerp,833,0.37,61.3,60.0,4.63,4.6,2.83,VS2,Premium,G
Antwerp,6048,1.0,62.0,57.0,6.43,6.37,3.97,VS2,Premium,G
Antwerp,16091,1.51,61.3,58.0,7.39,7.33,4.51,VS2,Premium,G
Antwerp,827,0.41,61.9,59.0,4.73,4.77,2.94,VS2,Premium,G
Antwerp,827,0.41,61.8,58.0,4.75,4.77,2.94,VS2,Premium,G
Antwerp,847,0.42,61.9,58.0,4.77,4.82,2.97,VS2,Premium,G
Antwerp,605,0.31,61.2,59.0,4.4,4.36,2.68,VS2,Premium,G
Antwerp,12872,1.51,62.7,58.0,7.31,7.2,4.55,VS2,Premium,G
Antwerp,833,0.37,60.1,59.0,4.68,4.64,2.8,VS2,Premium,G
Antwerp,5322,1.0,60.8,60.0,6.39,6.33,3.87,VS2,Premium,G
Antwerp,544,0.31,60.9,58.0,4.35,4.38,2.66,VS2,Premium,G
Antwerp,7318,1.21,63.0,58.0,6.72,6.67,4.22,VS2,Premium,G
Antwerp,1061,0.41,59.8,58.0,4.84,4.8,2.88,VS2,Premium,G
Antwerp,827,0.41,61.4,59.0,4.75,4.79,2.93,VS2,Premium,G
Antwerp,6169,1.02,62.1,59.0,6.47,6.41,4.0,VS2,Premium,G
Antwerp,12756,1.51,62.5,59.0,7.28,7.34,4.57,VS2,Premium,G
Antwerp,6534,1.11,61.4,58.0,6.7,6.66,4.1,VS2,Premium,G
Antwerp,6108,1.01,61.6,60.0,6.51,6.42,3.98,VS2,Premium,G
Madrid,847,0.42,60.6,58.0,4.83,4.88,2.94,VS2,Premium,G
Madrid,743,0.33,60.8,58.0,4.47,4.45,2.71,VS2,Premium,G
Madrid,12958,1.52,62.6,55.0,7.39,7.28,4.59,VS2,Premium,G
Madrid,4424,0.9,60.0,59.0,6.3,6.23,3.76,VS2,Premium,G
Madrid,596,0.34,61.2,58.0,4.46,4.5,2.74,VS2,Premium,G
Madrid,675,0.3,61.6,60.0,4.33,4.28,2.65,VS2,Premium,G
Madrid,765,0.34,61.2,58.0,4.5,4.46,2.74,VS2,Premium,G
Madrid,2515,0.71,60.4,61.0,5.81,5.77,3.5,VS2,Premium,G
Madrid,5506,1.02,62.7,58.0,6.44,6.36,4.01,VS2,Premium,G
Madrid,13768,1.52,62.8,60.0,7.26,7.22,4.55,VS2,Premium,G
Madrid,8842,1.29,58.7,58.0,7.27,7.11,4.22,VS2,Premium,G
Madrid,675,0.3,62.2,60.0,4.25,4.24,2.64,VS2,Premium,G
Madrid,12308,1.54,61.6,59.0,7.46,7.4,4.58,VS2,Premium,G
Madrid,720,0.32,62.5,58.0,4.38,4.36,2.73,VS2,Premium,G
Madrid,743,0.33,61.4,60.0,4.45,4.41,2.72,VS2,Premium,G
Madrid,5864,1.01,62.1,59.0,6.43,6.38,3.98,VS2,Premium,G
Madrid,720,0.32,60.5,58.0,4.42,4.41,2.67,VS2,Premium,G
Madrid,2657,0.7,60.9,60.0,5.72,5.68,3.47,VS2,Premium,G
Madrid,765,0.34,62.0,59.0,4.47,4.43,2.76,VS2,Premium,G
Madrid,4194,0.9,61.3,59.0,6.21,6.15,3.79,VS2,Premium,G
Madrid,4259,0.9,62.1,59.0,6.2,6.14,3.83,VS2,Premium,G
Madrid,2959,0.79,62.3,58.0,5.92,5.89,3.68,VS2,Premium,G
Madrid,2479,0.7,62.1,58.0,5.68,5.63,3.51,VS2,Premium,G
Madrid,6096,1.05,63.0,57.0,6.51,6.48,4.09,VS2,Premium,G
Madrid,1087,0.42,60.6,59.0,4.85,4.78,2.92,VS2,Premium,G
Madrid,766,0.38,59.3,59.0,4.71,4.74,2.8,VS2,Premium,G
Madrid,5620,1.01,62.5,60.0,6.37,6.31,3.96,VS2,Premium,G
Madrid,596,0.34,60.3,58.0,4.49,4.53,2.72,VS2,Premium,G
Madrid,12681,1.7,61.4,58.0,7.67,7.63,4.7,VS2,Premium,G
Madrid,561,0.32,59.8,59.0,4.48,4.52,2.69,VS2,Premium,G
Madrid,8362,1.22,61.8,58.0,6.91,6.84,4.25,VS2,Premium,G
Madrid,630,0.3,61.8,60.0,4.29,4.25,2.64,VS2,Premium,G
Madrid,589,0.36,62.5,58.0,4.51,4.55,2.83,VS2,Premium,G
Madrid,9516,1.18,61.5,58.0,6.87,6.79,4.2,VS2,Premium,G
London,6121,1.1,59.6,60.0,6.72,6.7,4.0,VS2,Premium,G
London,2443,0.71,63.0,54.0,5.69,5.64,3.57,VS2,Premium,G
London,720,0.32,62.4,59.0,4.36,4.33,2.71,VS2,Premium,G
London,8431,1.23,62.0,59.0,6.87,6.8,4.24,VS2,Premium,G
London,698,0.31,59.8,60.0,4.43,4.4,2.64,VS2,Premium,G
London,4750,0.93,62.2,59.0,6.26,6.21,3.88,VS2,Premium,G
London,698,0.31,60.7,61.0,4.37,4.33,2.64,VS2,Premium,G
London,698,0.31,61.5,59.0,4.35,4.33,2.67,VS2,Premium,G
London,756,0.36,62.5,58.0,4.55,4.51,2.83,VS2,Premium,G
London,720,0.32,60.8,59.0,4.44,4.41,2.69,VS2,Premium,G
London,561,0.32,61.5,60.0,4.4,4.42,2.71,VS2,Premium,G
London,1789,0.59,61.1,57.0,5.43,5.4,3.31,VS2,Premium,G
London,5759,1.01,60.2,59.0,6.48,6.55,3.92,VS2,Premium,G
London,5839,1.01,62.1,60.0,6.35,6.37,3.95,VS2,Premium,G
London,6534,1.1,60.2,58.0,6.71,6.75,4.05,VS2,Premium,G
London,867,0.43,60.8,59.0,4.86,4.91,2.97,VS2,Premium,G
London,6743,1.13,62.5,58.0,6.69,6.59,4.15,VS2,Premium,G
London,8128,1.23,61.1,57.0,6.96,6.91,4.24,VS2,Premium,G
London,605,0.31,58.8,62.0,4.41,4.4,2.59,VS2,Premium,G
London,5407,1.02,62.7,58.0,6.44,6.36,4.01,VS2,Premium,G
London,12738,1.52,60.9,61.0,7.41,7.38,4.5,VS2,Premium,G
London,6206,1.04,62.3,54.0,6.55,6.49,4.06,VS2,Premium,G
London,827,0.41,62.6,58.0,4.71,4.74,2.96,VS2,Premium,G
London,2657,0.7,62.2,61.0,5.59,5.54,3.46,VS2,Premium,G
London,5978,1.02,62.6,59.0,6.39,6.43,4.01,VS2,Premium,G
London,828,0.44,60.6,58.0,4.9,4.96,2.99,VS2,Premium,G
London,6290,1.04,62.6,56.0,6.44,6.41,4.02,VS2,Premium,G
London,2621,0.74,60.2,60.0,5.84,5.82,3.51,VS2,Premium,G
London,1063,0.44,60.6,58.0,4.96,4.9,2.99,VS2,Premium,G
London,7729,1.22,61.2,58.0,6.81,6.91,4.2,VS2,Premium,G
London,5946,1.01,61.8,59.0,6.45,6.4,3.97,VS2,Premium,G
London,743,0.33,62.6,58.0,4.4,4.36,2.74,VS2,Premium,G
London,5927,1.05,62.5,55.0,6.59,6.54,4.1,VS2,Premium,G
London,2381,0.7,63.0,57.0,5.67,5.6,3.55,VS2,Premium,G
Luxembourg,8854,1.3,62.2,58.0,6.92,6.98,4.32,VS2,Premium,G
Luxembourg,847,0.42,62.0,58.0,4.77,4.81,2.97,VS2,Premium,G
Luxembourg,5864,1.01,63.0,56.0,6.41,6.35,4.02,VS2,Premium,G
Luxembourg,4152,0.9,61.1,58.0,6.22,6.25,3.81,VS2,Premium,G
Luxembourg,596,0.34,62.4,59.0,4.41,4.47,2.77,VS2,Premium,G
Luxembourg,9085,1.31,61.3,58.0,7.05,7.01,4.31,VS2,Premium,G
Luxembourg,1009,0.39,62.3,59.0,4.69,4.65,2.91,VS2,Premium,G
Luxembourg,5967,1.0,61.5,58.0,6.39,6.36,3.92,VS2,Premium,G
Luxembourg,8705,1.27,61.0,60.0,6.97,6.93,4.24,VS2,Premium,G
Luxembourg,1087,0.42,60.1,61.0,4.86,4.79,2.9,VS2,Premium,G
Luxembourg,2479,0.7,61.8,60.0,5.66,5.63,3.49,VS2,Premium,G
Luxembourg,743,0.33,62.6,58.0,4.44,4.41,2.77,VS2,Premium,G
Luxembourg,765,0.34,61.0,58.0,4.49,4.46,2.73,VS2,Premium,G
Luxembourg,1546,0.51,62.7,58.0,5.12,5.09,3.2,VS2,Premium,G
Luxembourg,1717,0.59,62.6,56.0,5.39,5.34,3.36,VS2,Premium,G
Luxembourg,2040,0.68,61.7,57.0,5.67,5.65,3.49,VS2,Premium,G
Luxembourg,6451,1.0,60.0,59.0,6.54,6.46,3.9,VS2,Premium,G
Luxembourg,1113,0.43,62.3,58.0,4.85,4.81,3.01,VS2,Premium,G
Luxembourg,867,0.43,61.2,58.0,4.84,4.9,2.98,VS2,Premium,G
Luxembourg,1061,0.41,62.4,58.0,4.76,4.72,2.96,VS2,Premium,G
Luxembourg,11032,1.71,61.3,58.0,7.64,7.6,4.67,VS2,Premium,G
Luxembourg,1009,0.39,62.4,56.0,4.68,4.64,2.91,VS2,Premium,G
Luxembourg,765,0.34,60.3,58.0,4.53,4.49,2.72,VS2,Premium,G
Luxembourg,579,0.33,61.3,59.0,4.44,4.46,2.73,VS2,Premium,G
Luxembourg,2405,0.72,62.3,59.0,5.77,5.69,3.57,VS2,Premium,G
Luxembourg,12872,1.51,62.5,59.0,7.34,7.28,4.57,VS2,Premium,G
Luxembourg,16123,1.7,60.9,60.0,7.71,7.68,4.69,VS2,Premium,G
Luxembourg,2657,0.7,59.4,59.0,5.79,5.76,3.43,VS2,Premium,G
Luxembourg,5806,1.0,63.0,59.0,6.4,6.36,4.02,VS2,Premium,G
Luxembourg,12522,1.54,59.8,58.0,7.45,7.49,4.47,VS2,Premium,G
Luxembourg,1061,0.41,61.4,59.0,4.79,4.75,2.93,VS2,Premium,G
Luxembourg,698,0.31,61.7,59.0,4.34,4.31,2.67,VS2,Premium,G
Luxembourg,743,0.33,60.8,62.0,4.46,4.42,2.7,VS2,Premium,G
Luxembourg,2994,0.81,62.0,58.0,5.95,5.92,3.68,VS2,Premium,G
Luxembourg,6256,1.14,61.9,58.0,6.72,6.68,4.15,VS2,Premium,G
Luxembourg,698,0.31,61.5,59.0,4.36,4.32,2.67,VS2,Premium,G
Luxembourg,720,0.32,59.9,57.0,4.51,4.47,2.69,VS2,Premium,G
Amsterdam,4969,1.16,62.5,58.0,6.72,6.68,4.19,SI2,Premium,G
Amsterdam,3861,1.04,62.2,59.0,6.57,6.49,4.06,SI2,Premium,G
Amsterdam,9664,1.77,62.7,59.0,7.67,7.66,4.8,SI2,Premium,G
Amsterdam,5529,1.21,60.3,58.0,6.96,6.9,4.18,SI2,Premium,G
Amsterdam,3461,1.01,61.5,58.0,6.51,6.44,3.98,SI2,Premium,G
Amsterdam,5190,1.18,61.4,58.0,6.82,6.77,4.17,SI2,Premium,G
Amsterdam,4401,1.07,62.9,59.0,6.58,6.51,4.12,SI2,Premium,G
Amsterdam,2362,0.71,62.0,55.0,5.77,5.71,3.56,SI2,Premium,G
Amsterdam,3601,1.09,61.3,60.0,6.66,6.59,4.06,SI2,Premium,G
Amsterdam,3027,1.02,61.7,58.0,6.46,6.41,3.97,SI2,Premium,G
Amsterdam,4270,1.01,60.1,60.0,6.48,6.44,3.88,SI2,Premium,G
Amsterdam,14648,2.38,62.4,58.0,8.59,8.47,5.32,SI2,Premium,G
Amsterdam,7225,1.4,62.0,60.0,7.1,7.16,4.42,SI2,Premium,G
Amsterdam,4413,1.03,59.9,60.0,6.56,6.5,3.91,SI2,Premium,G
Amsterdam,12857,2.05,62.1,56.0,8.18,8.1,5.04,SI2,Premium,G
Amsterdam,1173,0.53,60.8,58.0,5.21,5.19,3.16,SI2,Premium,G
Amsterdam,1717,0.71,59.9,59.0,5.79,5.82,3.48,SI2,Premium,G
Amsterdam,4277,1.04,62.9,58.0,6.47,6.43,4.06,SI2,Premium,G
Amsterdam,8736,1.5,60.7,61.0,7.36,7.33,4.46,SI2,Premium,G
Amsterdam,5723,1.4,60.6,58.0,7.26,7.22,4.39,SI2,Premium,G
Amsterdam,1056,0.51,63.0,61.0,5.08,4.99,3.17,SI2,Premium,G
Amsterdam,6969,1.22,62.4,61.0,6.79,6.79,4.23,SI2,Premium,G
Zurich,3555,0.92,59.4,62.0,6.36,6.34,3.77,SI2,Premium,G
Zurich,4327,1.01,62.0,58.0,6.41,6.37,3.96,SI2,Premium,G
Zurich,4158,1.12,61.2,58.0,6.69,6.67,4.09,SI2,Premium,G
Zurich,8190,1.5,62.0,62.0,7.31,7.25,4.51,SI2,Premium,G
Zurich,11248,1.71,60.9,58.0,7.68,7.72,4.69,SI2,Premium,G
Zurich,4486,1.02,60.9,59.0,6.56,6.45,3.96,SI2,Premium,G
Zurich,2937,0.95,58.8,60.0,6.35,6.31,3.72,SI2,Premium,G
Zurich,2268,0.7,58.5,60.0,5.85,5.81,3.41,SI2,Premium,G
Zurich,3555,0.92,62.4,57.0,6.22,6.18,3.87,SI2,Premium,G
Zurich,4373,1.32,59.2,61.0,7.21,7.14,4.25,SI2,Premium,G
Zurich,3142,1.0,59.1,59.0,6.55,6.48,0.0,SI2,Premium,G
Zurich,4270,1.15,62.7,58.0,6.71,6.69,4.2,SI2,Premium,G
Zurich,17673,2.14,60.4,59.0,8.38,8.32,5.04,SI2,Premium,G
Zurich,3998,1.0,59.0,62.0,6.52,6.47,3.83,SI2,Premium,G
Zurich,4278,1.07,59.8,60.0,6.7,6.65,3.99,SI2,Premium,G
Zurich,3981,1.01,60.6,59.0,6.49,6.41,3.91,SI2,Premium,G
Zurich,13317,2.15,59.7,60.0,8.4,8.37,5.01,SI2,Premium,G
Zurich,1307,0.58,61.2,59.0,5.4,5.36,3.29,SI2,Premium,G
Zurich,4598,1.05,62.6,62.0,6.49,6.45,4.05,SI2,Premium,G
Zurich,7931,1.46,59.5,59.0,7.34,7.29,4.35,SI2,Premium,G
Zurich,3804,1.11,62.5,57.0,6.54,6.49,4.07,SI2,Premium,G
Zurich,3916,0.92,59.4,60.0,6.34,6.31,3.76,SI2,Premium,G
Zurich,4327,1.01,61.0,58.0,6.48,6.43,3.94,SI2,Premium,G
Zurich,1069,0.55,61.2,59.0,5.3,5.26,3.23,SI2,Premium,G
Las Vegas,1000,0.5,62.5,57.0,5.04,5.01,3.14,SI2,Premium,G
Las Vegas,7848,1.54,59.4,60.0,7.52,7.49,4.46,SI2,Premium,G
Las Vegas,2515,0.81,62.5,57.0,5.95,5.89,3.7,SI2,Premium,G
Las Vegas,6495,1.37,59.6,60.0,7.24,7.18,4.3,SI2,Premium,G
Las Vegas,3892,1.02,62.3,58.0,6.41,6.38,4.0,SI2,Premium,G
Las Vegas,4327,1.01,62.4,59.0,6.39,6.34,3.97,SI2,Premium,G
Las Vegas,17513,2.14,60.4,59.0,8.32,8.38,5.04,SI2,Premium,G
Las Vegas,4552,1.02,62.5,58.0,6.43,6.4,4.01,SI2,Premium,G
Las Vegas,4154,1.01,60.1,59.0,6.45,6.39,3.86,SI2,Premium,G
Las Vegas,3427,1.0,60.7,59.0,6.45,6.41,3.9,SI2,Premium,G
Las Vegas,15562,2.01,59.4,58.0,8.19,8.15,4.85,SI2,Premium,G
Las Vegas,3822,1.02,62.3,58.1,6.41,6.38,4.0,SI2,Premium,G
Las Vegas,3671,0.95,60.5,62.0,6.44,6.36,3.88,SI2,Premium,G
Las Vegas,15897,2.0,62.1,59.0,8.12,8.02,5.01,SI2,Premium,G
Las Vegas,4368,1.0,61.8,59.0,6.38,6.33,3.93,SI2,Premium,G
Las Vegas,4884,1.14,60.4,59.0,6.8,6.78,4.1,SI2,Premium,G
Las Vegas,5739,1.22,60.5,58.0,6.96,6.92,4.2,SI2,Premium,G
Las Vegas,3363,0.91,61.3,60.0,6.2,6.17,3.79,SI2,Premium,G
Las Vegas,3898,1.05,60.1,60.0,6.66,6.58,3.98,SI2,Premium,G
Las Vegas,13908,2.06,60.7,58.0,8.18,8.25,4.99,SI2,Premium,G
Las Vegas,5487,1.38,58.3,59.0,7.34,7.27,4.26,SI2,Premium,G
Las Vegas,3599,1.05,60.7,61.0,6.56,6.52,3.97,SI2,Premium,G
Las Vegas,421,0.32,61.6,59.0,4.35,4.38,2.69,SI2,Premium,G
Las Vegas,14939,2.01,59.4,62.0,8.27,8.22,4.9,SI2,Premium,G
New York City,3423,0.91,61.3,60.0,6.17,6.2,3.79,SI2,Premium,G
New York City,4172,1.0,59.4,62.0,6.5,6.47,3.85,SI2,Premium,G
New York City,2039,0.71,60.8,60.0,5.74,5.78,3.5,SI2,Premium,G
New York City,5421,1.3,61.8,57.0,7.02,6.94,4.32,SI2,Premium,G
New York City,12794,2.04,61.3,60.0,8.18,8.13,5.0,SI2,Premium,G
New York City,4047,1.09,60.7,57.0,6.72,6.62,4.06,SI2,Premium,G
New York City,2087,0.7,62.0,60.0,5.7,5.62,3.51,SI2,Premium,G
New York City,12260,2.01,60.8,61.0,8.14,8.07,4.93,SI2,Premium,G
New York City,4158,1.04,60.3,62.0,6.56,6.5,3.94,SI2,Premium,G
New York City,1970,0.76,62.6,55.0,5.87,5.82,3.66,SI2,Premium,G
New York City,10833,2.0,60.7,60.0,8.13,8.07,4.92,SI2,Premium,G
New York City,17841,2.18,61.9,60.0,8.24,8.29,5.12,SI2,Premium,G
New York City,2749,0.83,61.6,57.0,6.06,6.02,3.72,SI2,Premium,G
New York City,4627,1.08,62.3,56.0,6.6,6.52,4.09,SI2,Premium,G
New York City,4124,1.08,63.0,54.0,6.58,6.54,4.13,SI2,Premium,G
New York City,1877,0.79,60.8,58.0,6.0,5.98,3.61,SI2,Premium,G
New York City,4318,1.08,60.7,60.0,6.64,6.61,4.02,SI2,Premium,G
New York City,4969,1.16,62.6,58.0,6.72,6.66,4.19,SI2,Premium,G
New York City,4204,0.96,59.3,58.0,6.49,6.43,3.83,SI2,Premium,G
New York City,18164,2.12,62.6,59.0,8.18,8.12,5.1,SI2,Premium,G
New York City,3047,0.91,60.1,62.0,6.24,6.2,3.73,SI2,Premium,G
New York City,3724,0.95,59.5,56.0,6.41,6.36,3.8,SI2,Premium,G
New York City,5421,1.46,62.8,52.0,7.31,7.27,4.58,SI2,Premium,G
Paris,3215,0.96,62.7,60.0,6.29,6.11,3.89,SI2,Premium,G
Paris,11486,1.99,59.1,61.0,8.08,8.05,4.77,SI2,Premium,G
Paris,2484,0.8,62.1,55.0,5.96,5.9,3.68,SI2,Premium,G
Paris,506,0.3,62.5,59.0,4.31,4.27,2.68,SI2,Premium,G
Paris,6400,1.35,58.4,59.0,7.32,7.28,4.26,SI2,Premium,G
Paris,10030,1.66,59.1,58.0,7.77,7.69,4.57,SI2,Premium,G
Paris,4327,1.01,62.7,58.0,6.44,6.38,4.02,SI2,Premium,G
Paris,1026,0.51,62.5,56.0,5.12,5.09,3.19,SI2,Premium,G
Paris,18705,2.01,61.2,57.2,8.08,8.14,4.97,SI2,Premium,G
Paris,10091,1.7,58.9,62.0,7.79,7.72,4.57,SI2,Premium,G
Paris,4022,1.01,59.4,60.0,6.55,6.58,3.9,SI2,Premium,G
Paris,16314,2.65,62.0,61.0,8.82,8.75,5.45,SI2,Premium,G
Paris,5278,1.2,59.2,60.0,6.92,6.9,4.09,SI2,Premium,G
